9.9,1.05,0,31.96141479,37.00209644,32.47322298,10.41869523,15.96884129,0,6.264831514,1
8.6,0.81,0,27.84963622,40.27459954,25.76769025,29.50600801,0,0,4.582651391,1
10.6,0.78,1,24.98317103,23.27979713,18.56005789,3.503376749,3.828991799,33.33333333,6.812369216,1
15.2,0.7,1,37.67222625,52.75665399,45.6027456,7.55040755,34.57743458,33.33333333,10.58201058,1
12.3,0.88,1,33.93083772,33.00023513,35.18873752,12.79058426,28.55935234,30.43478261,5.278661668,1
10,0.92,1,30.9939302,36.77918425,40.6989443,14.1609028,14.67054969,50,6.969205835,0
12.4,0.94,1,35.39665111,49.10505837,37.69294952,13.78806842,65.83229036,16.66666667,5.759637188,1
9.6,0.88,0,32.70037768,37.11111111,42.40903388,10.76537014,15.35759097,14.28571429,5.711849957,1
5.6,0.78,0,26.18518519,28.39506173,32.07261725,18.15431165,0,0,6.323529412,0
10,1.03,1,34.27975177,17.96171171,34.02030145,9.074131037,1.63026761,0,5.793068556,1
7.1,0.95,0,30.95775556,32.52164502,31.51120292,14.07913555,2.685523598,7.692307692,2.543142598,1
3.5,0.62,0,26.97176241,51.2987013,22.01834862,27.52293578,16.97247706,0,1.744186047,0
8,0.94,1,34.23949459,55.24419536,31.81631816,22.5502255,32.06232062,0,3.503688093,0
8.9,1.18,1,39.07597119,41.69024045,37.96905566,9.247732527,46.39871954,16.66666667,2.342862138,1
8.4,1.42,1,38.02879432,47.39871087,38.22449661,11.95906107,44.85482256,33.33333333,7.891387357,1
4.9,0.66,0,25.86206897,34.25414365,23.37164751,27.01149425,6.32183908,50,6.451612903,0
10.6,0.81,1,33.10095533,43.22580645,31.22460824,12.71038886,36.44805572,0,4.895104895,1
7.9,1.15,1,30.71428571,44.64692483,30.05780347,3.550784476,23.45169282,0,5.934718101,0
11.3,1.21,1,41.20832832,38.10131971,37.03969393,7.197513152,20.46867527,50,5.479876161,0
12.1,1.28,1,34.79880775,40.74074074,48.26007326,2.838827839,78.75457875,100,7.594936709,1
10.3,1.11,1,24.77542741,17.39386792,28.12793979,11.35152085,0,33.33333333,2.741702742,0
10,0.86,1,31.97650987,30.69024529,36.11425339,7.286953243,24.69834087,9.677419355,2.185241953,1
15.4,0.85,1,28.38636649,40.21712312,27.11072159,5.385139741,55.66267407,44.44444444,6.515116007,1
10.3,1.09,1,31.63841808,36.2406015,29.47269303,20.9039548,13.55932203,0,5.054151625,1
8.3,1.23,1,32.05785601,26.84783571,27.72079099,13.3743008,35.35019302,7.476635514,3.241062296,1
16.1,1.08,1,31.90173206,44.46704638,33.83240223,14.2122905,78.72625698,25,9.346733668,0
7.8,0.6,1,27.30728115,22.46777164,33.23393874,8.566007048,0.569259962,0,2.92233787,0
9.7,1.1,1,33.9470834,46.07789358,25.83833392,12.74267561,5.224144017,0,4.940177538,1
4.4,0.35,0,31.5625,10.20408163,40.51724138,6.896551724,0,0,4.166666667,0
8,1.16,1,35.08037508,20.48588313,32.66354298,3.189763921,1.45071184,13.63636364,2.228301134,0
19.4,1.27,1,26.19904077,20.18691589,33.85909569,12.40799159,0,0,5.898876404,0
4.5,0.5,0,29.34027778,13.33333333,38.75598086,7.814992026,0.4784689,0,4.861111111,1
12.3,1.04,1,32.71056662,48.15465729,33.91907142,11.92971143,72.27148154,33.33333333,6.324927656,1
10,1.26,1,24.52162727,34.68033776,33.21964529,12.2100955,0,25,6.429277943,1
4.5,0.79,1,23.95445135,23.68815592,21.70846395,24.29467085,0,0,1.784037559,0
9.9,0.8,1,22.85766676,13.7586848,24.48966239,18.57498037,3.533106517,17.54385965,4.071096689,1
16.6,0.96,1,31.97295053,37.58226533,39.79449669,6.09543713,65.41274817,0,7.276785714,0
11.2,1.01,1,33.26956418,51.9962643,35.57379185,16.4777908,5.314576006,20,5.437044745,1
9.3,1.26,1,28.32500901,29.69639469,29.97032641,16.35756677,3.746290801,20,5.027092113,1
10.8,1.37,1,43.85333044,46.32152589,35.8649789,9.993972272,21.91681736,27.77777778,6.398116942,1
10.4,1.36,1,33.77840039,13.68381805,33.45993164,7.007216103,0.436764147,0,5.087601078,0
9.7,1.06,0,33.12289562,36.508994,37.62228486,9.301939977,0,14.28571429,3.786531131,1
9.5,0.86,0,35.7147642,28.5336856,38.92470346,6.549767922,1.418256833,6.666666667,4.328953543,1
6,0.92,0,32.06066946,32.78265359,25.55958863,12.73442226,1.754385965,12.5,4.974134501,1
10.3,1.16,0,34.85152488,31.97729423,31.39653415,16.25891947,1.376146789,33.33333333,6.672845227,1
12.2,1.37,1,38.013469,49.94999286,36.66864608,8.736638955,17.1837886,20,5.436548973,1
8.2,1.02,1,39.49393194,39.88857939,40.20263425,6.879432624,13.89057751,40,3.780487805,0
11,0.96,0,32.65707797,28.22277847,33.79026731,7.984921179,1.816312543,25,6.163194444,1
14.6,1.11,1,39.7648686,50.08008542,38.1208857,10.80191502,4.099341712,0,7.103825137,1
7.5,0.73,0,26.96296296,32.43243243,45.0101833,25.86558045,3.462321792,100,2.272727273,1
9.4,0.86,0,22.92466923,27.22573234,33.22169059,14.44976077,0,22.22222222,2.747531021,0
10.5,1.21,1,30.00130801,30.59132958,31.70389662,9.1004708,18.08574577,6.818181818,4.246613025,0
11.6,1.23,1,30.18829631,25.68431824,30.97571368,9.778440562,4.168441983,19.23076923,5.696482018,0
11.1,0.65,1,26.33762518,14.84794275,28.89628397,12.42373821,0.277315585,20,5.609973286,1
7,0.92,1,23.41581171,23,28.5935085,8.500772798,6.027820711,0,4.060913706,0
4.2,0.9,0,26.5648855,46.16033755,21.56862745,16.10644258,6.069094304,0,3.893129771,0
8.7,0.86,1,29.11328574,31.36259219,34.30352095,11.10254433,46.10639938,9.756097561,2.226127709,0
7.9,1,1,38.77375459,31.27364439,36.34107828,11.39183397,25.80645161,14.28571429,5.499568097,1
4,0.58,1,33.03208315,39.0052356,32.8928047,14.24375918,0,0,3.515625,0
8.6,0.99,1,27.9047619,22.42033384,31.61394102,11.36193029,16.54155496,29.41176471,4.22930447,0
9.9,0.84,0,38.88091822,23.04832714,48.72727273,11.45454545,0,50,3.323699422,1
5.9,0.51,1,27.51403777,9.122807018,19.92481203,6.616541353,0,0,1.307189542,1
7.9,0.92,1,31.10528288,28.41765339,34.89026449,12.91502532,0.984805853,40,5.040257649,0
5.8,1.04,1,33.26047827,42.50177683,45.73317308,10.546875,1.322115385,0,4.960677556,0
10.1,0.93,1,29.19700698,26.89849143,33.06826707,13.09827457,0.465116279,36.36363636,4.597163784,0
12.6,1.04,0,38.71290222,45.63533598,39.88439306,6.882894455,16.76300578,22.22222222,5.2554507,1
7,0.84,0,31.31123389,39.20792079,28.96387994,13.12531796,11.44649822,0,1.621145374,1
8.9,0.9,1,37.08898055,40.48515266,35.37271449,12.11908111,0.60947023,28.57142857,5.709992487,0
12.1,1.27,1,31.73729591,52.1025641,27.39404424,9.563820586,1.791671815,22.22222222,8.200922604,1
7.7,1.09,1,41.90943776,23.45521024,43.5477817,4.999624653,29.09941696,16.92307692,3.992807075,0
11.3,0.95,1,28.65466832,24.48179272,33.27660426,10.18119932,3.123435779,15,6.311881188,1
8.2,1.11,1,33.05686497,23.87062283,36.44280091,6.274603364,0.823094358,50,6.013624618,0
13.6,0.89,1,32.5,20.64156206,34.81057898,6.075768406,0.071479628,100,3.539823009,0
7.2,1.27,0,48.76660342,48.70689655,45.85741811,5.298651252,0,100,3.846153846,0
6.9,1.38,1,28.33729674,26.36363636,34.96664956,9.517701385,0,0,2.711363076,0
5.5,0.92,1,39.48851322,29.75951904,45.30716724,6.228668942,0.469283276,75,4.790419162,0
8.1,0.69,0,36.58914729,25.25399129,25.17605634,7.570422535,0.528169014,100,9.311740891,0
6.6,0.94,0,37.53277515,38.48419229,38.64965006,7.484561548,2.544256896,12.24489796,1.847804734,0
9.2,1.3,0,30.5227656,25.23900574,35.0456621,8.561643836,0,0,7.055630936,1
6.2,1.09,0,35.73529412,15.49707602,35,9.677419355,1.23655914,14.28571429,3.215904108,0
8.7,0.84,1,34.2586414,15.78199052,31.70731707,8.739837398,5.578139115,11.11111111,5.383642011,0
12.4,1.09,1,33.81774145,52.00816882,25.86666667,14.84444444,51.33333333,100,8.897485493,1
12.1,0.93,0,23.49812644,37.35795455,25.39404553,11.96730881,0.204319907,16.66666667,5.357142857,1
7.1,0.66,1,24.75575872,16.4783234,13.5075818,3.551476457,2.467411546,11.11111111,0.713105487,0
12.3,1.17,0,28.62464183,44.08141403,29.9407459,12.86162426,4.775182991,40,5.275362319,1
7.8,1.33,1,36.70008704,32.88605367,41.26514646,5.51474096,1.383455777,5.405405405,2.066442144,0
13.5,1.23,1,26.37795276,20.90163934,32.87958115,9.057591623,0.732984293,0,5.863539446,0
8,0.53,1,35.00272558,22.07278948,24.49892523,18.91012607,8.43935785,0.558659218,2.46576546,1
10,1.03,1,38.18461437,32.00383509,37.06103779,7.90965836,42.81698194,15.55555556,4.505018016,0
8.6,1.16,1,34.31706687,31.4368023,32.47361083,6.940848437,12.05935073,14.28571429,4.854549686,1
8.7,1.07,1,34.01540699,40.29111709,36.98916361,7.837433681,9.463916259,2.222222222,3.461167521,0
8.7,1.17,1,26.6742175,20.36556604,27.06535142,11.37142074,5.651459104,15.38461538,3.027250853,1
7.7,1.1,1,32.20149326,31.16617139,35.23158465,7.447449256,4.833463832,13.7254902,2.474867666,1
13,1.16,1,36.54188948,47.83964365,36.98431846,10.01206273,21.73703257,16.66666667,6.951566952,1
12,1.22,1,30.50214016,31.27433763,36.99294359,8.700279891,41.05333701,14.58333333,5.671813194,0
14.6,1.63,0,56.67676532,26.44757433,46.42857143,1.688311688,0,66.66666667,3.053435115,0
7.3,1.05,1,38.43619016,40.03234189,39.47027234,7.587532873,9.463421462,23.7704918,3.69620959,0
11.4,0.96,1,36.84988577,49.23857868,33.95759717,11.23674912,30.03533569,0,4.535060976,1
11.6,1.14,1,31.43546189,37.24077439,38.79459018,7.382530029,76.79041481,25,7.155033196,1
10,1.07,1,28.37053964,31.89834025,36.47965966,9.678277054,69.02419569,40,5.952380952,1
3.3,0.62,1,23.44632768,0,31.08108108,9.459459459,0,0,3.571428571,0
7.2,0.94,1,41.60905091,33.8905277,41.56663589,7.894736842,0.584795322,12.5,3.411208256,0
14.4,1.03,0,32.91890889,27.40740741,32.78418451,13.17957166,0,0,12.35710397,1
9.6,0.46,1,32.56986301,6.00676819,28.09499747,9.196563921,0.101061142,0,0.529642918,0
6.7,0.75,1,39.64927288,21.53846154,46.71772429,4.32166302,0,25,3.045685279,1
5,0.28,0,21.48760331,0,32.8358209,4.47761194,0,100,4.166666667,0
6.4,1.1,1,31.57636676,42.34913793,33.46153846,28.14102564,9.807692308,20,6.514084507,0
8,1.27,1,29.09914619,24.31693989,30.86032959,12.25640704,5.276019801,17.64705882,4.176658673,0
6,0.66,1,30.41931385,28.73862159,25.82837723,8.920985556,23.87425658,0,2.115244347,0
8.6,0.73,0,27.01550388,31.59041394,24.2506812,24.93188011,0,50,2.319587629,1
12.5,1.03,1,31.60731022,54.58135861,35.66958698,10.30454735,54.86024197,33.33333333,5.642633229,1
13.2,1.33,0,32.46049661,42.66487214,35.68384347,13.09569934,0.116234018,0,8.456375839,1
9.8,0.96,1,36.21451104,49.63827305,33.88814913,11.23834887,3.062583222,0,3.586937641,1
9.1,1.13,0,32.26308903,35.80073895,31.46697333,8.775964925,5.117515992,3.571428571,3.493811169,1
10.6,0.64,1,26.5542328,25.42372881,30.36187114,8.120035305,0,0,2.459016393,0
11.4,1.14,1,36.72824886,46.27429806,38.44558726,6.668878567,87.7986065,50,5.979680697,1
10.1,1.04,0,30.41397961,42.85714286,34.36468647,16.79042904,0.206270627,33.33333333,4.807692308,1
9.9,1.11,1,34.27657874,29.56366874,21.12299465,12.45989305,4.438502674,0,4.22008547,0
12.9,0.77,1,28.83664726,19.39338235,34.31849791,7.458275382,0,0,1.931450262,0
7,1.16,1,40.75173935,22.37514746,39.72615328,6.432641059,2.380077192,4.761904762,2.175170144,0
7.8,1.02,0,32.46490186,33.99380805,31.79120112,13.18086592,0.803072626,14.28571429,4.139460392,0
13.8,0.86,1,41.61268707,25.84358873,43.26434277,5.24691358,4.429920116,0,6.668749024,0
7.6,0.83,0,41.300899,19.16461916,33.68118967,8.974693452,2.948082442,10,3.187541821,1
5.7,1.16,0,29.82131284,24.70588235,31.26135951,9.923664122,4.98000727,14.28571429,4.446162768,0
8.9,0.97,1,40.24560223,21.49699265,34.78056242,9.812919167,8.706906695,13.63636364,3.030881581,1
6.5,0.68,0,29.91012299,22.98603652,19.97805815,2.643993417,18.20076796,24.13793103,2.042808104,1
3.5,0.51,0,31.23425693,18.27956989,10.83333333,38.33333333,0,0,4,0
8.8,1.32,1,33.32335628,55.43702684,30.37442154,9.676062263,0,0,5.208333333,1
6.4,0.06,1,32.37704918,0,50,0,0,0,11.11111111,0
8.8,0.88,1,33.58585859,37.96068796,33.85490754,14.08250356,1.52916074,0,4.808877928,0
6.1,0.91,1,36.11355532,31.81623014,39.48552623,5.547719793,47.29666197,13.63636364,3.4290193,1
6.4,0.76,0,30.93358105,31.35371179,22.77061133,16.88166012,8.02019069,0,1.622574956,1
4.1,0.7,1,24.91694352,28.05343511,24.08759124,20.4379562,0,33.33333333,1.764705882,0
7,0.38,0,29.75541746,19.74848285,21.75449421,3.920688785,1.365790728,2.941176471,1.945261601,0
13.4,0.82,1,32.60869565,20.40636042,29.59285005,11.37040715,0,100,2.952867689,0
9,1.17,0,29.93313904,27.58318739,37.54340278,14.36631944,13.32465278,20,5.395683453,1
9.1,1.08,1,35.14510576,41.59687326,30.46949856,8.144362823,11.24241456,33.33333333,4.872139973,1
8.4,1.09,1,34.62603878,31.86423506,35.70893744,10.7208495,39.51398816,16.66666667,3.818163693,0
2.6,0.46,1,28.75569044,28.82352941,8.457711443,45.77114428,0,0,1.960784314,0
10.2,1.1,1,30.11462491,32.5729552,31.08587651,9.072628342,3.714218122,23.07692308,4.504504505,1
3.9,0.38,0,20.70815451,27.18446602,32.94117647,27.05882353,0,100,5.405405405,0
11.2,1.1,1,32.92852508,34.77436481,38.24148086,9.08708456,6.773243584,14.28571429,4.78231446,1
11.4,1.32,1,32.98709474,52.9787234,33.53401565,10.77664058,0,0,4.639543183,1
9.9,1.19,1,33.90437801,31.8504496,31.75572519,14.91094148,30.43256997,0,6.179321486,0
7.2,1.2,1,30.50963356,31.59554341,33.8765728,12.2468544,0.215698023,14.28571429,3.46981263,0
10.8,0.83,0,34.01681361,60.97678917,31.57146917,10.71327082,46.31997727,20,4.96,0
9.4,1.07,0,33.58149215,41.12903226,29.46499867,9.315943572,6.254990684,36.84210526,5.194951544,1
12.6,1.05,1,32.20795107,34.92407809,36.52727776,9.138742731,1.31542509,25,6.879950303,0
12.7,0.87,1,39.22160205,41.18764846,34.5308311,6.058981233,9.061662198,33.33333333,6.275579809,1
11.1,1.04,1,25.48108825,43.97727273,30.90217767,11.26857933,0.138264777,0,3.773584906,1
8.5,0.87,1,42.38707012,40.0275464,36.93192964,7.755182109,13.16288498,9.803921569,3.40395457,0
6.3,0.38,1,31.44845322,31.89902982,18.37147628,1.754248109,13.20695413,42.85714286,2.024981075,0
13.5,1.51,1,25.22351151,52.7605245,28.84491288,11.12067111,0,14.28571429,8.357348703,1
12.9,1.01,1,29.00722505,49.27332396,34.80140503,11.96973791,2.70197244,0,6.195175439,1
4.9,0.7,0,31.60583165,17.55725191,20.31746032,15.18518519,0.740740741,0,1.667492158,0
11.3,0.93,1,27.10948925,21.73017815,27.54327361,12.98476269,20.45515443,16.81415929,8.13205721,0
5.5,0.73,1,21.77788485,40.02590674,21.64591978,10.92669433,0,0,1.728723404,0
6.1,0.67,1,30.04418262,45.5,30.02915452,14.57725948,0.874635569,100,4.6875,0
10.5,1.2,1,33.90404623,42.71610674,32.06842149,12.27435024,6.700988126,7.142857143,5.418638365,1
9.6,0.77,1,29.32522354,36.79508654,14.15816327,13.45663265,1.466836735,18.18181818,3.052572075,0
7.4,0.73,1,26.89030884,11.62790698,25.58139535,11.04651163,0,0,3.10237849,1
12,1.06,1,41.21689695,49.79686841,39.00976957,7.66300308,30.99713284,0,5.195315484,0
11.4,0.99,1,26.42508143,29.91202346,28.86836028,13.35642802,0.577367206,0,5.033557047,1
4.7,0.33,0,25.03288032,18.36091411,9.119496855,4.162042175,0.610432852,33.33333333,1.480152501,0
9.6,1.07,1,36.88719657,42.94830887,30.88946781,18.42203201,66.05880164,40,7.767722474,1
12,1.3,1,33.69397218,62.87128713,36.04123711,12.65979381,0,50,9.146341463,0
8.7,0.92,1,28.80602926,27.98953907,30.14078787,9.621632598,10.68431027,10.90909091,3.741235015,0
10.2,0.87,1,32.34469231,27.24367252,29.94065338,13.89952788,41.28287291,7.202216066,8.808974234,0
7,0.54,1,28.33099579,31.16883117,30.63063063,12.43243243,0,50,5.357142857,0
10.4,0.84,0,27.12667005,23.71458552,33.86308068,9.535452323,0.366748166,0,4.775784753,1
6.6,0.82,0,26.81372549,17.35449735,39.21365753,10.55354371,1.707190895,33.33333333,6.636500754,1
6.9,0.8,1,29.18132988,25.44196772,34.92193919,20.78882498,0.575184881,25,5.654870485,0
4.7,0.55,0,25.67164179,23.82133995,21.64948454,26.63230241,0,0,4,0
13.3,1.3,1,32.84990936,32.78463649,36.46308113,9.079307201,0.200546946,11.11111111,7.633308985,1
3.8,0.86,0,26.66978985,27.01894317,22.66666667,24.19858156,0.567375887,0,1.566838556,0
8.2,0.94,1,32.62777491,29.79604844,30.94668489,12.83321941,5.365686945,41.66666667,5.981112277,0
7.9,1.21,1,34.49869503,21.95204897,33.88098741,7.552721923,6.298021906,12.96296296,3.426819783,1
3.7,0.6,0,31.24699085,25.92592593,23.48837209,21.62790698,0.697674419,0,1.236749117,0
11.3,1.22,0,27.53861321,49.85180794,37.00510856,19.41251596,74.71264368,40,5.959475566,1
9.6,0.97,1,46.52207147,37.05722071,42.03400504,9.729219144,30.38413098,0,2.654252362,1
6.2,0.92,1,31.84931507,32.71474019,36.74343867,10.72576326,1.285484735,9.090909091,3.969715572,0
6,0.78,0,34.81490502,27.13833157,35.77789419,13.72446307,0,0,4.021523648,0
9.2,1.28,0,32.08798986,31.03507565,36.37258117,8.076418498,7.715644474,20,4.813117066,1
10,0.85,0,28.85015894,55.03080082,26.94925141,10.36360101,0.213882948,14.28571429,7.307171854,1
10.7,1.06,0,26.19880634,50.82319256,23.76395534,19.93620415,49.38862307,50,4.647435897,1
7.6,0.84,1,33.63725866,23.78564882,28.20894535,14.17559878,12.04512373,4.195804196,1.72415799,0
3.6,0.73,0,31.46861246,20.79395085,27.11409396,6.711409396,1.308724832,9.090909091,3.545301069,0
11.3,1.18,0,63.22067594,28.73239437,47.31296101,3.477344573,0,0,12.5,0
7.8,1,1,29.07359307,39.97641509,20.76923077,22.53846154,0,0,3.888213852,1
10.6,1.14,1,38.76256143,35.38614353,30.35558146,8.758379481,1.428155057,16.66666667,4.878159049,1
